id	type	question	option	answer
5466.	SC	An airplane descends to an airport under the following conditions: Cruising altitude 6,500 ft Airport elevation 700 ft Descends to 800 ft AGL Rate of descent 500 ft/min Average true airspeed 110 kts True course 335° Average wind velocity 060° at 15 kts Variation 3°W Deviation +2° Average fuel consumption 8.5 gal/hr Determine the approximate time, compass heading, distance, and fuel consumed during the descent.	['A) 10 minutes, 348°, 18 NM, 1.4 gallons.', 'B) 10 minutes, 355°, 17 NM, 2.4 gallons.', 'C) 12 minutes, 346°, 18 NM, 1.6 gallons.']	['A']
5467.	SC	An airplane descends to an airport under the following conditions: Cruising altitude 7,500 ft. Airport elevation 1,300 ft Descends to 800 ft AGL Rate of descent 300 ft/min Average true airspeed 120 kts True course 165° Average wind velocity 240° at 20 kts Variation 4°E Deviation -2° Average fuel consumption 9.6 gal/hr Determine the approximate time, compass heading, distance, and fuel consumed during the descent.	['A) 16 minutes, 168°, 30 NM, 2.9 gallons.', 'B) 18 minutes, 164°, 34 NM, 3.2 gallons.', 'C) 18 minutes, 168°, 34 NM, 2.9 gallons.']	['C']
5468.	SC	An airplane descends to an airport under the following conditions: Cruising altitude 10,500 ft Airport elevation 1,700 ft Descends to 1,000 ft AGL Rate of descent 600 ft/mm Average true airspeed 135 kts True course 263° Average wind velocity 330° at 30 kts Variation 7°E Deviation +3° Average fuel consumption 11.5 gal/hr Determine the approximate time, compass heading, distance, and fuel consumed during the descent.	['A) 9 minutes, 274°, 26 NM, 2.8 gallons.', 'B) 13 minutes, 274°, 28 NM, 2.5 gallons.', 'C) 13 minutes, 271°, 26 NM, 2.5 gallons.']	['C']
5469.	SC	If fuel consumption is 80 pounds per hour and groundspeed is 180 knots, how much fuel is required for an airplane to travel 460 NM?	['A) 205 pounds.', 'B) 212 pounds.', 'C) 460 pounds.']	['A']
5470.	SC	If an airplane is consuming 95 pounds of fuel per hour at a cruising altitude of 6,500 feet and the groundspeed is 173 knots, how much fuel. is required to travel 450 NM?	['A) 248 pounds.', 'B) 265 pounds.', 'C) 284 pounds.']	['A']
5471.	SC	If an airplane is consuming 12.5 gallons of fuel per hour at a cruising altitude of 8,500 feet and the groundspeed is 145 knots, how much fuel is required to travel 435 NM?	['A) 27 gallons.', 'B) 34 gallons.', 'C) 38 gallons.']	['C']
5472.	SC	If an airplane is consuming 9.5 gallons of fuel per hour at a cruising altitude of 6,000 feet and the groundspeed is 135 knots, how much fuel is required to travel 490 NM?	['A) 27 gallons.', 'B) 30 gallons.', 'C) 35 gallons.']	['C']
5473.	SC	If an airplane is consuming 14.8 gallons of fuel per hour at a cruising altitude of 7,500 feet and the groundspeed is 167 knots, how much fuel is required to travel 560 NM?	['A) 50 gallons.', 'B) 53 gallons.', 'C) 57 gallons.']	['A']
5474.	SC	If fuel consumption is 14.7 gallons per hour and groundspeed is 157 knots, how much fuel is required for an airplane to travel 612 NM?	['A) 58 gallons.', 'B) 60 gallons.', 'C) 64 gallons.']	['A']
5475.	SC	GIVEN: True course 105° True heading 085° True airspeed 95 kts Groundspeed 87 kts Determine the wind direction and speed.	['A) 020° and 32 knots.', 'B) 030° and 38 knots.', 'C) 200° and 32 knots.']	['A']
5476.	SC	True course 345° True heading 355° True airspeed 85 kts Groundspeed 95 kts Determine the wind direction and speed.	['A) 095° and 19 knots.', 'B) 113° and 19 knots.', 'C) 238° and 18 knots.']	['B']
5477.	SC	You have flown 52 miles, are 6 miles off course, and have 118 miles yet to fly. To converge on your destination, the total correction angle would be	['A) 3°.', 'B) 6°.', 'C) 10°.']	['C']
5478.	SC	GIVEN: Distance off course 9 mi Distance flown 95 mi Distance to fly 125 mi To converge at the destination, the total correction angle would be	['A) 4°', 'B) 6°.', 'C) 10°.']	['C']
5479.	SC	True course measurements on a Sectional Aeronautical Chart should be made at a meridian near the midpoint of the course because the	['A) values of isogonic lines change from point to point.', 'B) angles formed by isogonic lines and lines of latitude vary from point to point.', 'C) angles formed by lines of longitude and the course line vary from point to point.']	['C']
5481.	SC	GIVEN: Wind 175° at 20 kts Distance 135 NM True course 075° True airspeed 80 kts Fuel consumption 105 lb/hr Determine the time en route and fuel consumption.	['A) 1 hour 28 minutes and 73.2 pounds.', 'B) 1 hour 38 minutes and 158 pounds.', 'C) 1 hour 40 minutes and 175 pounds.']	['C']
5500.	SC	Which situation would result in reverse sensing of a VOR receiver?	['A) Flying a heading that is reciprocal to the bearing selected on the OBS.', 'B) Setting the OBS to a bearing that is 90° from the bearing on which the aircraft is located.', 'C) Failing to change the OBS from the selected inbound course to the outbound course after passing the station.']	['A']
5501.	SC	To track outbound on the 180 radial of a VOR station, the recommended procedure is to set the OBS to	['A) 360° and make heading corrections toward the CDI needle.', 'B) 180° and make heading corrections away from the CDI needle.', 'C) 180° and make heading corrections toward the CDI needle.']	['C']
5502.	SC	To track inbound on the 215 radial of a VOR station, the recommended procedure is to set the OBS to	['A) 215° and make heading corrections toward the CDI needle.', 'B) 215° and make heading corrections away from the CDI needle.', 'C) 035° and make heading corrections toward the CDI needle.']	['C']
5522.	SC	If the relative bearing changes from 090° to 100° in 2.5 minutes of elapsed time, the time en route to the station would be	['A) 12 minutes.', 'B) 15 minutes.', 'C) 18 minutes.']	['B']
5524.	SC	GIVEN: Wing tip bearing change 10° Elapsed time between bearing change 4 min Rate of fuel consumption 11 gal/hr Calculate the fuel required to fly to the station.	['A) 4.4 gallons.', 'B) 8.4 gallons.', 'C) 12 gallons.']	['A']
5525.	SC	GIVEN: Wingtip bearing change 5° Elapsed time between bearing change 6 min Rate of fuel consumption 12 gal/hr The fuel required to fly to the station is	['A) 8.2 gallons.', 'B) 14.4 gallons.', 'C) 18.7 gallons.']	['B']
5526.	SC	GIVEN: Wingtip bearing change 15° Elapsed time between bearing change 6 min Rate of fuel consumption 8.6 gal/hr Calculate the approximate fuel required to fly to the station.	['A) 3.44 gallons.', 'B) 6.88 gallons.', 'C) 17.84 gallons.']	['A']
5527.	SC	GIVEN: Wingtip bearing change 15° Elapsed time between bearing change 7.5 mm True airspeed 85 kts Rate of fuel consumption 9.6 gal/hr The time, distance, and fuel required to fly to the station is	['A) 30 minutes; 42.5 miles; 4.80 gallons.', 'B) 32 minutes..48 miles; 5.58 gallons.', 'C) 48 minutes; 48 miles; 4.58 gallons.']	['A']
5528.	SC	While maintaining a constant heading, a relative bearing of 15° doubles in 6 minutes. The time to the station being used is	['A) 3 minutes.', 'B) 6 minutes.', 'C) 12 minutes.']	['B']
5531.	SC	While maintaining a constant heading, a relative bearing of 10° doubles in 5 minutes. If the true airspeed is 105 knots, the time and distance to the station being used is approximately	['A) 5 minutes and 8.7 miles.', 'B) 10 minutes and 17 miles.', 'C) 15 minutes and 31.2 miles.']	['A']
5532.	SC	When checking the course sensitivity of a VOR receiver, how many degrees should the OBS be rotated to move the CDI from the center to the last dot on either side?	['A) 5° to 10°.', 'B) 10° to 12°.', 'C) 18° to 20°.']	['B']
5533.	SC	An aircraft 60 miles from a VOR station has a CDI indication of one-fifth deflection, this represents a course centerline deviation of approximately	['A) 6 miles.', 'B) 2 miles.', 'C) 1 mile.']	['B']
5544.	SC	Inbound on the 040 radial, a pilot selects the 055 radial, turns 15° to the left, and notes the time. While maintaining a constant heading, the pilot notes the time for the CDI to center is 15 minutes. Based on this information, the ETE to the station is A) 8 minutes. B) 15 minutes. 5551. B How should the pilot make a VOR receiver check when the aircraft is located on the designated checkpoint on the airport surface?	['A) Set the OBS on 180° plus or minus 4°; the CDI should center with a FROM indication.', 'B) Set the OBS on the designated radial. The CDI must center within plus or minus 4° of that radial with a FROM indication.', 'C) With the aircraft headed directly toward the VOR and the OBS set to 000°, the CDI should center within plus or minus 4° of that radial with a TO indication.']	['B']
5552.	SC	When using VOT to make a VOR receiver check, the CDI should be centered and the OBS should indicate that the aircraft is on the	['A) 090 radial.', 'B) 180 radial.', 'C) 360 radial.']	['C']
5553.	SC	When the CDI needle is centered during an airborne VOR check, the omnibearing selector should read	['A) within 4° of the selected radial.', 'B) within 6° of the selected radial.', 'C) 0° TO, only if you are due south of the VOR.']	['B']
5555.	SC	For IFR operations off established airways, ROUTE OF FLIGHT portion of an IFR flight plan should list VOR navigational aids which are no more than	['A) 40 miles apart.', 'B) 70 miles apart.', 'C) 80 miles apart.']	['C']
5564.	SC	used to depict airports on Sectional Aeronautical Charts?	['A) Class E airports are shown in blue; Class C and D are magenta.', 'B) Class B airports are shown in blue; Class D and E are magenta.', 'C) Class E airports are shown in magenta; Class B, C, and D are blue.']	['C']
5583.	SC	A) an airport restricted to use by private and recreational pilots. B) a restricted military stage field within restricted airspace. C) a nonpublic use airport. 5999-2. A What is a consideration when using a hand-held GPS for VFR navigation?	['A) Position accuracy may degrade without notification.', 'B) RAIM capability will be maintained for entire flight.', 'C) Waypoints will still be accurate even if database is not current.']	['C']
5122-3.	SC	have DME service will	['A) result in loss of RNAV capability.', 'B) have no effect on navigation capability.', 'C) not impact navigation provided enough GPS satellites are operating.']	['A']
5574-3.	SC	If a military training route has flights operating at or below 1,500 feet AGL, it will be designated by	['A) VR and a three digit number only.', 'B) IR or VR and a four digit number.', 'C) IR or VR and a three digit number']	['B']
5013.	SC	Which is the correct symbol for the stalling speed or the minimum steady flight in a specified configuration?	['A) VS.', 'B) VS1.', 'C) VSO.']	['B']
5014.	SC	Which is the correct symbol for the stalling speed or the minimum steady flight speed at which the airplane is controllable?	['A) Vs', 'B) Vs1', 'C) Vso']	['A']
5015.	SC	FAR Part 1 defines Vf, as	['A) design flap speed.', 'B) flap operating speed.', 'C) maximum flap extended speed.']	['A']
5016.	SC	FAR Part 1 defines Vle as	['A) maximum landing gear extended speed.', 'B) maximum landing gear operating speed.', 'C) maximum leading edge flaps extended speed.']	['A']
5177.	SC	Which airspeed would a pilot be unable to identify by the color coding of an airspeed indicator?	['A) The never-exceed speed.', 'B) The power-off stall speed.', 'C) The maneuvering speed.']	['C']
5178.	SC	Which statement is true about magnetic deviation of a compass? Deviation	['A) varies over time as the agonic line shifts.', 'B) varies for different headings of the same aircraft.', 'C) is the same for all aircraft in the same locality.']	['B']
5192.	SC	To increase the rate of turn and at the same time decrease the radius, a pilot should	['A) maintain the bank and decrease airspeed.', 'B) increase the bank and increase airspeed.', 'C) increase the bank and decrease airspeed.']	['C']
5193.	SC	Which is correct with respect to rate and radius of turn for an airplane flown in a coordinated turn at a constant altitude?	['A) For a specific angle of bank and airspeed, the rate and radius of turn will not vary.', 'B) To maintain a steady rate of turn, the angle of bank must be increased as the airspeed is decreased.', 'C) The faster the true airspeed, the faster the rate and larger the radius of turn regardless of the angle of bank.']	['A']
5268.	SC	What is an operational difference between the turn coordinator and the turn-and-slip indicator? The turn coordinator	['A) is always electric; the turn-and-slip indicator is always vacuum-driven.', 'B) indicates bank angle only; the turn-and-slip indicator indicates rate of turn and coordination.', 'C) indicates roll rate, rate of turn, and coordination; the turn-and-slip indicator indicates rate of turn and coordination.']	['C']
5269.	SC	What is an advantage of an electric turn coordinator if the airplane has a vacuum system for other gyroscopic instruments?	['A) It is a backup in case of vacuum system failure.', 'B) It is more reliable than the vacuum-driven indicators.', 'C) It will not tumble as will vacuum-driven turn indicators.']	['A']
5270.	SC	If a standard rate turn is maintained, how long would it take to turn 360° ?	['A) 1 minute.', 'B) 2 minutes.', 'C) 3 minutes.']	['B']
5604.	SC	Why should flight speeds above VNE be avoided?	['A) Excessive induced drag will result in structural failure.', 'B) Design limit load factors may be exceeded, if gusts are encountered.', 'C) Control effectiveness is so impaired that the aircraft becomes uncontrollable.']	['B']
5605.	SC	Maximum structural cruising speed is the maximum speed at which an airplane can be operated during	['A) abrupt maneuvers.', 'B) normal operations.', 'C) flight in smooth air.']	['B']
5601.	SC	Calibrated airspeed is best described as indicated airspeed corrected for	['A) instrument error.', 'B) non-standard temperature.', 'C) installation and instrument error.']	['C']
5602.	SC	True airspeed is best described as calibrated airspeed corrected for	['A) non-standard temperature.', 'B) altitude and non-standard temperature.', 'C) installation or instrument error.']	['B']
5604-1.	SC	Structural damage or failure is more likely to occur in smooth air at speeds above	['A) Vno', 'B) Va', 'C) Vne']	['C']
5999-3.	SC	You are flying an aircraft equipped with an electronic flight display and the air data computer fails. What instrument is affected?	['A) ADS-B in capability.', 'B) Airspeed indicator.', 'C) Attitude indicator']	['B']
5233.	SC	The vertical line from point D to point G is represented on the airspeed indicator by the maximum speed limit of the	['A) green arc.', 'B) white arc.', 'C) yellow arc.']	['A']
5408.	SC	An airplane is located at an airport with an elevation of 5,000 feet MSL and a temperature of 90 degrees F. The altimeter is set to airport elevation. Later that night the temperature plummets to 50 degrees F. Unless the altimeter setting is changed, it will read	['A) 4,800 feet', 'B) 5,000 feet', 'C) 5,200 feet']	['C']
5740.	SC	To determine pressure altitude prior to takeoff, the altimeter should be set to	["A) the current altimeter setting.", "B) 29.92' Hg and the altimeter indication noted.", "C) the field elevation and the pressure reading in the altimeter setting window noted."]	['B']
5272.	SC	How can you determine if another aircraft is on a collision course with your aircraft?	['A) The nose of each aircraft is pointed at the same point in space.', 'B) The other aircraft will always appear to get larger and closer at a rapid rate.', 'C) There will be no apparent relative motion between your aircraft and the other aircraft.']	['C']
5661.	SC	With regard to the technique required for a crosswind correction on takeoff, a pilot should use	['A) aileron pressure into the wind and initiate the lift-off at a normal airspeed in both tailwheel-and nosewheel-type airplanes.', 'B) right rudder pressure, aileron pressure into the wind, and higher than normal lift-off airspeed in both tricycle- and conventional-gear airplanes.', 'C) rudder as required to maintain directional control, aileron pressure into the wind, and higher than normal lift- off airspeed in both conventional- and nosewheel-type airplanes.']	['C']
5662.	SC	When turbulence is encountered during the approach to a landing, what action is recommended and for what primary reason?	['A) Increase the airspeed slightly above normal approach speed to attain more positive control.', 'B) Decrease the airspeed slightly below normal approach speed to avoid over-stressing the airplane.', 'C) Increase the airspeed slightly above normal approach speed to penetrate the turbulence as quickly as possible.']	['A']
5663.	SC	If you experience an engine failure in a single-engine aircraft after takeoff, you should	['A) establish the proper glide attitude.', 'B) turn into the wind.', 'C) adjust the pitch to maintain Vy.']	['A']
5748.	SC	Pilots are required to have the anti-collision light system operating	['A) anytime an engine is in operation.', 'B) anytime the pilot is in the cockpit.', 'C) during all types of operations, both day and night.']	['C']
5749.	SC	When in the vicinity of a VOR which is being used for navigation on VFR flights, it is important to	['A) make 90° left and right turns to scan for other traffic.', 'B) exercise sustained vigilance to avoid aircraft that may be converging on the VOR from other directions.', 'C) pass the VOR on the right side of the radial to allow room for aircraft flying in the opposite direction on the same radial.']	['B']
5750.	SC	Choose the correct statement regarding wake turbulence.	['A) Vortex generation begins with the initiation of the takeoff roll.', 'B) The primary hazard is loss of control because of induced roll.', 'C) The greatest vortex strength is produced when the generating airplane is heavy, clean, and fast']	['B']
5751.	SC	During a takeoff made behind a departing large jet airplane, the pilot can minimize the hazard of wingtip vortices by	["A) being airborne prior to reaching the jet's flightpath until able to turn clear of its wake.", "B) maintaining extra speed on takeoff and climbout.", "C) extending the takeoff roll and not rotating until well beyond the jet's rotation point."]	['A']
5752.	SC	Which procedure should you follow to avoid wake turbulence if a large jet crosses your course from left to right approximately 1 mile ahead and at your altitude?	['A) Make sure you are slightly above the path of the jet.', 'B) Slow your airspeed to VA and maintain altitude and course.', 'C) Make sure you are slightly below the path of the jet and perpendicular to the course.']	['A']
5753.	SC	To avoid possible wake turbulence from a large jet aircraft that has just landed prior to your takeoff, at which point on the runway should you plan to become airborne?	['A) Past the point where the jet touched down.', 'B) At the point where the jet touched down, or just prior to this point.', 'C) Approximately 500 feet prior to the point where the jet touched down.']	['A']
5754.	SC	When landing behind a large aircraft, which procedure should be followed for vortex avoidance?	['A) Stay above its final approach flightpath all the way to touchdown.', 'B) Stay below and to one side of its final approach flightpath.', 'C) Stay well below its final approach flightpath and land at least 2,000 feet behind.']	['A']
5757.	SC	As hyperventilation progresses a pilot can experience	['A) decreased breathing rate and depth.', 'B) heightened awareness and feeling of well being.', 'C) symptoms of suffocation and drowsiness.']	['C']
5758.	SC	To scan properly for traffic, a pilot should	['A) slowly sweep the field of vision from one side to the other at intervals.', 'B) concentrate on any peripheral movement detected.', 'C) use a series of short, regularly spaced eye movements that bring successive areas of the sky into the central visual field.']	['C']
5759.	SC	Which is a common symptom of hyperventilation?	['A) Drowsiness.', 'B) Decreased breathing rate.', 'C) Euphoria. A sense of well-being.']	['A']
5760.	SC	Which would most likely result in hyperventilation?	['A) Insufficient oxygen.', 'B) Excessive carbon monoxide.', 'C) Insufficient carbon dioxide.']	['C']
5761.	SC	Hypoxia is the result of which of these conditions?	['A) Excessive oxygen in the bloodstream.', 'B) Insufficient oxygen reaching the brain.', 'C) Excessive carbon dioxide in the bloodstream.']	['B']
5762.	SC	To overcome the symptoms of hyperventilation, a pilot should	['A) swallow or yawn.', 'B) slow the breathing rate.', 'C) increase the breathing rate.']	['B']
5763.	SC	Which is true regarding the presence of alcohol within the human body?	['A) A small amount of alcohol increases vision acuity.', 'B) An increase in altitude decreases the adverse effect of alcohol.', 'C) Judgment and decision-making abilities can be adversely affected by even small amounts of alcohol.']	['C']
5763-4.	SC	You attended a party last night and consumed several glasses of wine. You are planning to fly your aircraft home and have been careful to make sure 8 hours have passed since your last alcoholic drink. You can make the flight now only A) below .04%. B) below .08%. C) 0.0%. 5764. B Hypoxia susceptibility due to inhalation of carbon monoxide increases as	['A) humidity decreases.', 'B) altitude increases.', 'C) oxygen demand increases.']	['A']
5765.	SC	To best overcome the effects of spatial disorientation, a pilot should	['A) rely on body sensations.', 'B) increase the breathing rate.', 'C) rely on aircraft instrument indications.']	['C']
5998.	SC	You are most likely to experience somatogravic illusion during	['A) a rapid descent.', 'B) deceleration upon landing.', 'C) rapid acceleration during takeoff.']	['C']
5999.	SC	You are preflight planning in the morning before an afternoon flight. Where would you find information regarding an “airport surface hot spot”?	['A) Call the Automated Flight Service Station.', 'B) In the Chart Supplements U.S. (formerly Airport/ Facility Directory).', 'C) In the NOTAMs during your preflight briefing.']	['B']
5503.	SC	When diverting to an alternate airport because of an emergency, pilots should	['A) rely upon radio as the primary method of navigation.', 'B) climb to a higher altitude because it will be easier to identify checkpoints.', 'C) apply rule-of-thumb computations, estimates, and other appropriate shortcuts to divert to the new course as soon as possible.']	['C']
5234.	SC	The performance tables of an aircraft for takeoff and climb are based on	['A) pressure/density altitude.', 'B) cabin altitude.', 'C) true altitude.']	['A']
5306.	SC	GIVEN: Pressure altitude 12,000 ft True air temperature +50 °F From the conditions given, the approximate density altitude is	['A) 11,900 feet.', 'B) 14,130 feet.', 'C) 18,150 feet']	['B']
5307.	SC	GIVEN: Pressure altitude 5,000 ft Pressure altitude 5,000 ft True air temperature +30 °C From the conditions given, the approximate density altitude is	['A) 7,800 feet.', 'B) 8,100 feet.', 'C) 8,800 feet.']	['A']
5308.	SC	GIVEN: Pressure altitude 6,000 ft True air temperature +30 °F From the conditions given, the approximate density altitude is	['A) 9,000 feet.', 'B) 5,500 feet.', 'C) 5,000 feet.']	['B']
5309.	SC	GIVEN: Pressure altitude 7,000 ft True air temperature +15 °C From the conditions given, the approximate density altitude is	['A) 5,000 feet.', 'B) 8,500 feet.', 'C) 9,500 feet.']	['B']
5482.	SC	Aircraft weight 3,400 lb Airport pressure altitude 6,000 ft Temperature at 6,000 feet 10 °C Using a maximum rate of climb under the given conditions, how much fuel would be used from engine start to a pressure altitude of 16,000 feet?	['A) 43 pounds.', 'B) 45 pounds.', 'C) 49 pounds.']	['A']
5484.	SC	Aircraft weight 3,700 lb Airport pressure altitude 4,000 ft Temperature at 4,000 feet 21 “C Using a normal climb under the given conditions, how much fuel would be used from engine start to a pressure altitude of 12,000 feet?	['A) 30 pounds.', 'B) 37 pounds.', 'C) 46 pounds.']	['C']
5614.	SC	What effect does an uphill runway slope have on takeoff performance?	['A) Increases takeoff speed.', 'B) Increases takeoff distance.', 'C) Decreases takeoff distance.']	['B']
5740.	SC	To determine pressure altitude prior to takeoff, the altimeter should be set to	['A) the current altimeter setting.', 'B) 29.92 inches Hg and the altimeter indication noted.', 'C) the field elevation and the pressure reading in the altimeter setting window noted.']	['B']
5632.	SC	When computing weight and balance, the empty weight includes the weight of the airframe, engine(s), and all items of operating equipment permanently installed. Empty weight also includes	['A) the unusable fuel, full operating fluids, and full oil.', 'B) all usable fuel, maximum oil, hydraulic fluid, but does not include the weight of pilot, passengers, or baggage.', 'C) all usable fuel and oil, but does not include any radio equipment or instruments that were installed by someone other than the manufacturer.']	['A']
5633.	SC	If all index units are positive when computing weight and balance, the location of the datum would be at the	['A) centerline of the main wheels.', 'B) nose, or out in front of the airplane.', 'C) centerline of the nose or tailwheel, depending on the type of airplane.']	['B']
5634.	SC	The CG of an aircraft can be determined by which of the following methods?	['A) Dividing total arms by total moments.', 'B) Multiplying total arms by total weight.', 'C) Dividing total moments by total weight.']	['C']
5635.	SC	The CG of an aircraft may be determined by	['A) dividing total arms by total moments.', 'B) dividing total moments by total weight.', 'C) multiplying total weight by total moments.']	['B']
5636.	SC	GIVEN: Weight A. 155 pounds at 45 inches aft of datum Weight B. 165 pounds at 145 inches aft of datum Weight C. 95 pounds at 185 inches aft of datum Based on above information, where would the CG be located aft of datum?	['A) 86.0 inches.', 'B) 116.8 inches.', 'C) 125.0 inches.']	['B']
5637.	SC	GIVEN: Weight A. 140 pounds at 17 inches aft of datum Weight B. 120 pounds at 110 inches aft of datum Weight C. 85 pounds at 210 inches aft of datum Based on above information, the CG would be located how far aft of datum?	['A) 89.11 inches.', 'B) 96.89 inches.', 'C) 106.92 inches.']	['B']
5638.	SC	GIVEN: Weight A. 135 pounds at 15 inches aft of datum Weight B. 205 pounds at 117 inches aft of datum Weight C. 85 pounds at 195 inches aft of datum Based on above information, the CG would be located how far aft of datum?	['A) 100.2 inches.', 'B) 109.0 inches.', 'C) 121.7 inches.']	['A']
5639.	SC	GIVEN: Weight A. 175 pounds at 135 inches aft of datum Weight B. 135 pounds at 115 inches aft of datum Weight C. 75 pounds at 85 inches aft of datum The CG for the combined weights would be located how far aft of datum?	['A) 91.76 inches.', 'B) 111.67 inches.', 'C) 118.24 inches.']	['C']
5646.	SC	GIVEN: Total weight 4,137 lb CG location station 67.8 Fuel consumption 13.7 GPH Fuel CG station 68.0 After 1 hour 30 minutes of flight time, the CG would be located at station	['A) 67.79.', 'B) 68.79.', 'C) 70.78.']	['A']
5647.	SC	An aircraft is loaded with a ramp weight of 3,650 pounds and having a CG of 94.0, approximately how much baggage would have to be moved from the rear baggage area at station 180 to the forward baggage area at station 40 in order to move the CG to 92.0?	['A) 52.14 pounds.', 'B) 62.24 pounds.', 'C) 78.14 pounds.']	['A']
5648.	SC	An airplane is loaded to a gross weight of 4,800 pounds, with three pieces of luggage in the rear baggage compartment. The CG is located 98 inches aft of datum, which is 1 inch aft of limits. If luggage which weighs 90 pounds is moved from the rear baggage compartment (145 inches aft of datum) to the front compartment (45 inches aft of datum), what is the new CG?	['A) 96.13 inches aft of datum.', 'B) 95.50 inches aft of datum.', 'C) 99.87 inches aft of datum.']	['A']
5649.	SC	GIVEN: Total weight 3,037 lb CG locationstation 68.8 Fuel consumption 12.7 GPH Fuel CG station 68.0 After 1 hour 45 minutes of flight time, the CG would be located at station	['A) 68.77.', 'B) 68.83.', 'C) 69.77.']	['B']
5682.	SC	With respect to using the weight information given in a typical aircraft owner's manual for computing gross weight, it is important to know that if items have been installed in the aircraft in addition to the original equipment, the	['A) allowable useful load is decreased.', 'B) allowable useful load remains unchanged.', 'C) maximum allowable gross weight is increased.']	['A']
5301.	SC	Every physical process of weather is accompanied by or is the result of	['A) a heat exchange.', 'B) the movement of air.', 'C) a pressure differential.']	['A']
5302.	SC	What is the standard temperature at 10,000 feet?	['A) -5 °C.', 'B) -15 °C.', 'C) +5 °C.']	['A']
5303.	SC	What is the standard temperature at 20,000 feet?	['A) -15°C', 'B) -20 °C', 'C) -25°C']	['C']
5304.	SC	Which conditions are favorable for the formation of a surface based temperature inversion?	['A) Clear, cool nights with calm or light wind.', 'B) Area of unstable air rapidly transferring heat from the surface.', 'C) Broad areas of cumulus clouds with smooth, level bases at the same altitude.']	['A']
5305.	SC	What are the standard temperature and pressure values for sea level?	['A) 15 °C and 29.92 inches Hg.', 'B) 59 °F and 1013.2 inches Hg.', 'C) 15 °C and 29.92 Mb.']	['A']
5310.	SC	What causes wind?	['A) The Earth’s rotation.', 'B) Air mass modification.', 'C) Pressure differences.']	['C']
5311.	SC	In the Northern Hemisphere, the wind is deflected to the	['A) right by Coriolis force.', 'B) right by surface friction.', 'C) left by Coriolis force.']	['A']
5312.	SC	Why does the wind have a tendency to flow parallel to the isobars above the friction level?	['A) Coriolis force tends to counterbalance the horizontal pressure gradient.', 'B) Coriolis force acts perpendicular to a line connecting the highs and lows.', 'C) Friction of the air with the Earth deflects the air perpendicular to the pressure gradient.']	['A']
5313.	SC	The wind system associated with a low-pressure area in the Northern Hemisphere is	['A) an anticyclone and is caused by descending cold air.', 'B) a cyclone and is caused by Coriolis force.', 'C) an anticyclone and is caused by Coriolis force.']	['B']
5314.	SC	With regard to windflow patterns shown on surface analysis charts; when the isobars are	['A) close together, the pressure gradient force is slight and wind velocities are weaker.', 'B) not close together, the pressure gradient force is greater and wind velocities are stronger.', 'C) close together, the pressure gradient force is greater and wind velocities are stronger.']	['C']
5315.	SC	What prevents air from flowing directly from high-pressure areas to low-pressure areas?	['A) Coriolis force.', 'B) Surface friction.', 'C) Pressure gradient force.']	['A']
5316.	SC	While flying cross-country, in the Northern Hemisphere, you experience a continuous left crosswind which is associated with a major wind system. This indicates that you	['A) are flying toward an area of generally unfavorable weather conditions.', 'B) have flown from an area of unfavorable weather conditions.', 'C) cannot determine weather conditions without knowing pressure changes.']	['A']
5317.	SC	Which is true with respect to a high or low pressure system?	['A) A high-pressure area or ridge is an area of rising air.', 'B) A low-pressure area or trough is an area of descending air.', 'C) A high-pressure area or ridge is an area of descending air.']	['C']
5318.	SC	Which is true regarding high- or low-pressure systems?	['A) A high-pressure area or ridge is an area of rising air.', 'B) A low-pressure area or trough is an area of rising air.', 'C) Both high- and low-pressure areas are characterized by descending air.']	['B']
5319.	SC	When flying into a low-pressure area in the Northern Hemisphere, the wind direction and velocity will be from the	['A) left and decreasing.', 'B) left and increasing.', 'C) right and decreasing.']	['B']
5320.	SC	Which is true regarding actual air temperature and dewpoint temperature spread? The temperature spread	['A) decreases as the relative humidity decreases.', 'B) decreases as the relative humidity increases.', 'C) increases as the relative humidity increases.']	['B']
5321.	SC	The general circulation of air associated with a high- pressure area in the Northern Hemisphere is	['A) outward, downward, and clockwise.', 'B) outward, upward, and clockwise.', 'C) inward, downward, and clockwise.']	['A']
5322.	SC	Virga is best described as	['A) streamers of precipitation trailing beneath clouds which evaporates before reaching the ground.', 'B) wall cloud torrents trailing beneath cumulonimbus clouds which dissipate before reaching the ground.', 'C) turbulent areas beneath cumulonimbus clouds.']	['A']
5323.	SC	Moisture is added to a parcel of air by	['A) sublimation and condensation.', 'B) evaporation and condensation.', 'C) evaporation and sublimation.']	['C']
5324.	SC	Ice pellets encountered during flight normally are evidence that	['A) a warm front has passed.', 'B) a warm front is about to pass.', 'C) there are thunderstorms in the area.']	['B']
5325.	SC	What is indicated if ice pellets are encountered at 8,000 feet?	['A) Freezing rain at higher altitude.', 'B) You are approaching an area of thunderstorms.', 'C) You will encounter hail if you continue your flight.']	['A']
5326.	SC	Ice pellets encountered during flight are normally evidence that	['A) a cold front has passed.', 'B) there are thunderstorms in the area.', 'C) freezing rain exists at higher altitudes.']	['C']
5327.	SC	When conditionally unstable air with high moisture content and very warm surface temperature is forecast, one can expect what type of weather?	['A) Strong updrafts and stratonimbus clouds.', 'B) Restricted visibility near the surface over a large area.', 'C) Strong updrafts and cumulonimbus clouds.']	['C']
