id	type	question	option	answer
3011.	SC	Which would provide the greatest gain in altitude in the shortest distance during climb after	['A) VY.', 'B) VA.', 'C) VX.']	['C']
3012.	SC	After takeoff, which airspeed would the pilot use to gain the most altitude in a given period of	['A) VY.', 'B) VX.', 'C) VA.']	['A']
3247.	SC	If the pitot tube and outside static vents become clogged, which instruments would be affected?	['A) The altimeter, airspeed indicator, and turn- and-slip indicator.', 'B) The altimeter, airspeed indicator, and vertical speed indicator.', 'C) The altimeter, attitude indicator, and turn-and- slip indicator.']	['B']
3248.	SC	Which instrument will become inoperative if the pitot tube becomes clogged?	['A) Altimeter.', 'B) Vertical speed.', 'C) Airspeed.']	['C']
3249.	SC	Which instrument(s) will become inoperative if the static vents become clogged?	['A) Airspeed only.', 'B) Altimeter only.', 'C) Airspeed, altimeter, and vertical speed.']	['C']
3254.	SC	Altimeter setting is the value to which the barometric pressure scale of the altimeter is set so the altimeter indicates	['A) calibrated altitude at field elevation.', 'B) absolute altitude at field elevation.', 'C) true altitude at field elevation.']	['C']
3255.	SC	How do variations in temperature affect the altimeter?	['A) Pressure levels are raised on warm days and the indicated altitude is lower than true altitude.', 'B) Higher temperatures expand the pressure levels and the indicated altitude is higher than true altitude.', 'C) Lower temperatures lower the pressure levels and the indicated altitude is lower than true altitude.']	['A']
3256.	SC	What is true altitude?	['A) The vertical distance of the aircraft above sea level.', 'B) The vertical distance of the aircraft above the surface.', 'C) The height above the standard datum plane.']	['A']
3257.	SC	What is absolute altitude?	['A) The altitude read directly from the altimeter.', 'B) The vertical distance of the aircraft above the surface.', 'C) The height above the standard datum plane.']	['B']
3261.	SC	If it is necessary to set the altimeter from 29.15 to 29.85, what change occurs?	['A) 70-foot increase in indicated altitude.', 'B) 70-foot increase in density altitude.', 'C) 700-foot increase in indicated altitude.']	['C']
3262.	SC	The pitot system provides impact pressure for which instrument?	['A) Altimeter.', 'B) Vertical-speed indicator.', 'C) Airspeed indicator.']	['C']
3263.	SC	As altitude increases, the indicated airspeed at which a given airplane stalls in a particular configuration will	['A) decrease as the true airspeed decreases.', 'B) decrease as the true airspeed increases.', 'C) remain the same regardless of altitude.']	['C']
3264.	SC	What does the red line on an airspeed indicator represent?	['A) Maneuvering speed.', 'B) Turbulent or rough-air speed.', 'C) Never-exceed speed.']	['C']
3274.	SC	What is an important airspeed limitation that is not color coded on airspeed indicators?	['A) Never-exceed speed.', 'B) Maximum structural cruising speed.', 'C) Maneuvering speed.']	['C']
3279.	SC	Deviation in a magnetic compass is caused by the	['A) presence of flaws in the permanent magnets of the compass.', 'B) difference in the location between true north and magnetic north.', 'C) magnetic fields within the aircraft distorting the lines of magnetic force.']	['C']
3280.	SC	In the Northern Hemisphere, a magnetic compass will normally indicate initially a turn toward the west if	['A) a left turn is entered from a north heading.', 'B) a right turn is entered from a north heading.', 'C) an aircraft is accelerated while on a north heading.']	['B']
3281.	SC	In the Northern Hemisphere, a magnetic compass will normally indicate initially a turn toward the east if	['A) an aircraft is decelerated while on a south heading.', 'B) an aircraft is accelerated while on a north heading.', 'C) a left turn is entered from a north heading.']	['C']
3282.	SC	In the Northern Hemisphere, a magnetic compass will normally indicate a turn toward the north if	['A) a right turn is entered from an east heading.', 'B) a left turn is entered from a west heading.', 'C) an aircraft is accelerated while on an east or west heading.']	['C']
3283.	SC	In the Northern Hemisphere, the magnetic compass will normally indicate a turn toward the south when	['A) a left turn is entered from an east heading.', 'B) a right turn is entered from a west heading.', 'C) the aircraft is decelerated while on a west heading.']	['C']
3284.	SC	In the Northern Hemisphere, if an aircraft is accelerated or decelerated, the magnetic compass will normally indicate	['A) a turn momentarily.', 'B) correctly when on a north or south heading.', 'C) a turn toward the south.']	['B']
3286.	SC	During flight, when are the indications of a magnetic compass accurate?	['A) Only in straight-and-level unaccelerated flight.', 'B) As long as the airspeed is constant.', 'C) During turns if the bank does not exceed 18°.']	['A']
3287.	SC	An airplane has been loaded in such a manner that the CG is located aft of the aft CG limit. One undesirable flight characteristic a pilot might experience with this airplane would be	['A) a longer takeoff run.', 'B) difficulty in recovering from a stalled condition.', 'C) stalling at higher-than-normal airspeed.']	['B']
3390.	SC	If a flight is made from an area of low pressure into an area of high pressure without the altimeter setting being adjusted, the altimeter will indicate	['A) the actual altitude above sea level.', 'B) higher than the actual altitude above sea level.', 'C) lower than the actual altitude above sea level.']	['C']
3391.	SC	If a flight is made from an area of high pressure into an area of lower pressure without the altimeter setting being adjusted, the altimeter will indicate	['A) lower than the actual altitude above sea level.', 'B) higher than the actual altitude above sea level.', 'C) the actual altitude above sea level.']	['B']
3392.	SC	Under what condition will true altitude be lower than indicated altitude?	['A) In colder than standard air temperature.', 'B) In warmer than standard air temperature.', 'C) When density altitude is higher than indicated altitude.']	['A']
3393.	SC	Which condition would cause the altimeter to indicate a lower altitude than true altitude?	['A) Air temperature lower than standard.', 'B) Atmospheric pressure lower than standard.', 'C) Air temperature warmer than standard.']	['C']
3120.	SC	While operating in class D airspace, each pilot of an aircraft approaching to land on a runway served by a visual approach slope indicator (VASI) shall	['A) maintain a 3° glide until approximately 1/2 mile to the runway before going below the VASI.', 'B) maintain an altitude at or above the glide slope until a lower altitude is necessary for a safe landing.', 'C) stay high until the runway can be reached in a power-off landing.']	['B']
3121.	SC	When approaching to land on a runway served by a visual approach slope indicator (VASI), the pilot shall	['A) maintain an altitude that captures the glide slope at least 2 miles downwind from the runway threshold.', 'B) maintain, an altitude at or above the glide slope.', 'C) remain on the glide slope and land between the two-light bar']	['B']
3123.	SC	Which is the correct traffic pattern departure procedure to use at a non-controlled airport?	['A) Depart in any direction consistent with safety, after crossing the airport boundary.', 'B) Make all turns to the left.', 'C) Comply with any FAA traffic pattern established for the airport.']	['C']
3614.	SC	The correct method of stating 4,500 feet MSL to ATC is	["A) 'FOUR THOUSAND FIVE HUNDRED.", "B) 'FOUR POINT FIVE.", "C) 'FORTY-FIVE HUNDRED FEET MSL."]	['A']
3615.	SC	The correct method of stating 10,500 feet MSL to ATC is	["A) TEN THOUSAND, FIVE HUNDRED FEET.", "B) TEN POINT FIVE.", "C) ONE ZERO THOUSAND, FIVE HUNDRED."]	['C']
3710.	SC	Prior to starting each maneuver, pilots should	['A) check altitude, airspeed, and heading indications.', 'B) visually scan the entire area for collision avoidance.', 'C) announce their intentions on the nearest CTAF.']	['B']
3710-1.	SC	When must a pilot report a near mid-air collision and to whom?	['A) 500 feet or less of separation to the nearest FAA ATC or FSS facility.', 'B) More than 1,000 feet to the nearest NTSB field office.', 'C) Only with close calls and when instructed to do so by ATC.']	['A']
3711.	SC	The most important rule to remember in the event of a power failure after becoming airborne is to	['A) immediately establish the proper gliding attitude and airspeed.', 'B) quickly check the fuel supply for possible fuel exhaustion.', 'C) determine the wind direction to plan for the forced landing.']	['A']
3712.	SC	What is the most effective way to use the eyes during night flight?	['A) Look only at far away, dim lights.', 'B) Scan slowly to permit off-center viewing.', 'C) Concentrate directly on each object for a few seconds.']	['B']
3713.	SC	The best method to use when looking for other traffic at night is to	['A) look to the side of the object and scan slowly.', 'B) scan the visual field very rapidly.', 'C) look to the side of the object and scan rapidly.']	['A']
3714.	SC	The most effective method of scanning for other aircraft for collision avoidance during nighttime hours is to use	["A) regularly spaced concentration on the 3-, 9-, and 12-o'clock positions.", "B) a series of short, regularly spaced eye movements to search each 30-degree sector.", "C) peripheral vision by scanning small sectors and utilizing off-center viewing."]	['C']
3718.	SC	Airport taxiway edge lights are identified at night by	['A) white directional lights.', 'B) blue omnidirectional lights.', 'C) alternate red and green lights.']	['B']
3719.	SC	VFR approaches to land at night should be accomplished	['A) at a higher airspeed.', 'B) with a steeper descent.', 'C) the same as during daytime.']	['C']
3760.	SC	A slightly high glide slope indication from a precision approach path indicator is	['A) four white lights.', 'B) three white lights and one red light.', 'C) two white lights and two red lights.']	['B']
3764.	SC	A below glide slope indication from a pulsating approach slope indicator is a	['A) pulsating white light.', 'B) steady white light.', 'C) pulsating red light.']	['C']
3768.	SC	To set the high intensity runway lights on medium intensity, the pilot should click the microphone seven times, and then click it	['A) one time within four seconds.', 'B) three time within three seconds.', 'C) five times within five seconds.']	['C']
3769.	SC	An airport's rotating beacon operated during daylight hours indicates	['A) there are obstructions on the airport.', 'B) that weather at the airport located in Class D airspace is below basic VFR weather minimums.', 'C) the Air Traffic Control tower is not in operation.']	['B']
3770.	SC	A lighted heliport may be identified by a	['A) green, yellow, and white rotating beacon.', 'B) flashing yellow light.', 'C) blue lighted square landing area.']	['A']
3771.	SC	A military air station can be identified by a rotating beacon that emits	['A) white and green alternating flashes.', 'B) two quick, white flashes between green flashes.', 'C) green, yellow, and white flashes.']	['B']
3772.	SC	How can a military airport be identified at night?	['A) Alternate white and green light flashes.', 'B) Dual peaked (two quick) white flashes between green flashes.', 'C) White flashing lights with steady green at the same location.']	['B']
3778.	SC	The numbers 9 and 27 on a runway indicate that the runway is oriented approximately	['A) 009° and 027° true.', 'B) 090° and 270° true.', 'C) 090° and 270° magnetic.']	['C']
3792.	SC	An ATC radar facility issues the following advisory to a pilot flying on a heading of 090°: 'TRAFFIC 3 O'CLOCK, 2 MILES, WESTBOUND...' Where should the pilot look for this traffic?	['A) East.', 'B) South.', 'C) West.']	['B']
3793.	SC	An ATC radar facility issues the following advisory to a pilot flying on a heading of 360°: 'TRAFFIC 10 O'CLOCK, 2 MILES, SOUTHBOUND...' Where should the pilot look for this traffic?	['A) Northwest.', 'B) Northeast.', 'C) Southwest.']	['A']
3794.	SC	An ATC radar facility issues the following advisory to a pilot during a local flight: 'TRAFFIC 2 O'CLOCK, 5 MILES, NORTHBOUND...' Where should the pilot look for this traffic?	['A) Between directly ahead and 90° to the left.', 'B) Between directly behind and 90° to the right.', 'C) Between directly ahead and 90° to the right.']	['C']
3795.	SC	An ATC radar facility issues the following advisory to a pilot flying north in a calm wind: “TRAFFIC 9 O’CLOCK, 2 MILES, SOUTHBOUND...” Where should the pilot look for this traffic?	['A) South.', 'B) North.', 'C) West.']	['C']
3796.	SC	Basic radar service in the terminal radar program is best described as	['A) safety alerts, traffic advisories, and limited vectoring to VFR aircraft.', 'B) mandatory radar service provided by the Automated Radar Terminal Syste (ARTS) program.', 'C) wind-shear warning at participating airports.']	['A']
3797.	SC	From whom should a departing VFR aircraft request radar traffic information during ground operations?	['A) Clearance delivery.', 'B) Tower, just before takeoff.', 'C) Ground control, on initial contact.']	['C']
3798.	SC	Stage III Service in the terminal radar program provides	['A) IFR separation (1,000 feet vertical and 3 miles lateral) between all aircraft.', 'B) warning to pilots when their aircraft are in unsafe proximity to terrain, obstructions, or other aircraft.', 'C) sequencing and separation for participating VFR aircraft']	['C']
3800.	SC	When making routine transponder code changes, pilots should avoid inadvertent selection of which codes?	['A) 0700, 1700, 7000.', 'B) 1200, 1500, 7000.', 'C) 7500, 7600, 7700.']	['A']
3801.	SC	When operating under VFR below 18,000 feet MSL, unless otherwise authorized, what transponder code should be selected?	['A) 1200.', 'B) 7600.', 'C) 7700.']	['A']
3803.	SC	If Air Traffic Control advises that radar service is terminated when the pilot is departing Class C airspace, the transponder should be set to code	['A) 0000.', 'B) 1200.', 'C) 4096.']	['B']
3804.	SC	If the aircraft's radio fails, what is the recommended procedure when landing at a controlled airport?	['A) Observe the traffic flow, enter the pattern, and look for a light signal from the tower.', 'B) Enter a crosswind leg and rock the wings.', 'C) Flash the landing lights and cycle the landing gear while circling the airport.']	['A']
3814.	SC	What procedure is recommended when climbing or descending VFR on an airway?	['A) Execute gentle banks, left and right for continuous visual scanning of the airspace.', 'B) Advise the nearest FSS of the altitude changes.', 'C) Fly away from the centerline of the airway before changing altitude.']	['A']
3818.	SC	How should a VFR flight plan be closed at the completion of the flight at a controlled airport?	['A) The tower will automatically close the flight plan when the aircraft turns off the runway.', 'B) The pilot must close the flight plan with the nearest FSS or other FAA facility upon landing.', 'C) The tower will relay the instructions to the nearest FSS when the aircraft contacts the tower for landing.']	['B']
3824.	SC	Wingtip vortices are created only when an aircraft is	['A) operating at high airspeeds.', 'B) heavily loaded.', 'C) developing lift.']	['C']
3825.	SC	The greatest vortex strength occurs when the generating aircraft is	['A) light, dirty, and fast.', 'B) heavy, dirty, and fast.', 'C) heavy, clean, and slow.']	['C']
3826.	SC	Wingtip vortices created by large aircraft tend to	['A) sink below the aircraft generating turbulence.', 'B) rise into the traffic pattern.', 'C) rise into the takeoff or landing path of a crossing runway.']	['A']
3827.	SC	When taking off or landing at an airport where heavy aircraft are operating, one should be particularly alert to the hazards of wingtip vortices because this turbulence tends to	['A) rise from a crossing runway into the takeoff or landing path.', 'B) rise into the traffic pattern area surrounding the airport.', 'C) sink into the flightpath of aircraft operating below the aircraft generating the turbulence.']	['C']
3828.	SC	The wind condition that requires maximum caution when avoiding wake turbulence on landing is a	['A) light, quartering headwind.', 'B) light, quartering tailwind.', 'C) strong headwind.']	['B']
3829.	SC	When landing behind a large aircraft, the pilot should avoid wake turbulence by staying	["A) above the large aircraft's final approach path and landing beyond the large aircraft's touchdown point.", "B) below the large aircraft's final approach path and landing before the large aircraft's touchdown point.", "C) above the large aircraft's final approach path and landing before the large aircraft's touchdown point."]	['A']
3830.	SC	When departing behind a heavy aircraft, the pilot should avoid wake turbulence by maneuvering the aircraft	['A) below and downwind from the heavy aircraft.', 'B) above and upwind from the heavy aircraft.', 'C) below and upwind from the heavy aircraft.']	['B']
3832.	SC	Large accumulations of carbon monoxide in the human body result in	['A) tightness across the forehead.', 'B) loss of muscular power.', 'C) an increased sense of well-being.']	['B']
3833.	SC	What effect does haze have on the ability to see traffic or terrain features during flight?	['A) Haze causes the eyes to focus at infinity.', 'B) The eyes tend to overwork in haze and do not detect relative movement easily.', 'C) All traffic or terrain features appear to be farther away than their actual distance.']	['C']
3834.	SC	The most effective method of scanning for other aircraft for collision avoidance during daylight hours is to use	["A) regularly spaced concentration on the 3-, 9-, and 12-o'clock positions.", "B) a series of short, regularly spaced eye movements to search each 10-degree sector.", "C) peripheral vision by scanning small sectors and utilizing off-center viewing."]	['B']
3835.	SC	Which technique should a pilot use to scan for traffic to the right and left during straight-and-level flight?	['A) Systematically focus on different segments of the sky for short intervals.', 'B) Concentrate on relative movement detected in the peripheral vision area.', 'C) Continuous sweeping of the windshield from right to left.']	['A']
3836.	SC	How can you determine if another aircraft is on a collision course with your aircraft?	['A) The other aircraft will always appear to get larger and closer at a rapid rate.', 'B) The nose of each aircraft is pointed at the same point in space.', 'C) There will be no apparent relative motion between your aircraft and the other aircraft.']	['C']
3844.	SC	Which statement best defines hypoxia?	['A) A state of oxygen deficiency in the body.', 'B) An abnormal increase in the volume of air breathed.', 'C) A condition of gas bubble formation around the joints or muscles.']	['A']
3845.	SC	Rapid or extra deep breathing while using oxygen can cause a condition known as	['A) hyperventilation.', 'B) aerosinusitis.', 'C) aerotitis.']	['A']
3846.	SC	Which would most likely result in hyperventilation?	['A) Emotional tension, anxiety, or fear.', 'B) The excessive consumption of alcohol.', 'C) An extremely slow rate of breathing and insufficient oxygen.']	['A']
3847.	SC	A pilot should be able to overcome the symptoms or avoid future occurrences of hyperventilation by	['A) closely monitoring the flight instruments to control the airplane.', 'B) slowing the breathing rate, breathing into a bag, or talking aloud.', 'C) increasing the breathing rate in order to increase lung ventilation.']	['B']
3848.	SC	Susceptibility to carbon monoxide poisoning increases as	['A) altitude increases.', 'B) altitude decreases.', 'C) air pressure increases.']	['A']
3849.	SC	What preparation should a pilot make to adapt the eyes for night flying?	['A) Wear sunglasses after sunset until ready for flight.', 'B) Avoid red lights at least 30 minutes before the flight.', 'C) Avoid bright white lights at least 30 minutes before the flight.']	['C']
3850.	SC	The danger of spatial disorientation during flight in poor visual conditions may be reduced by	['A) shifting the eyes quickly between the exterior visual field and the instrument panel.', 'B) having faith in the instruments rather than taking a chance on the sensory organs.', 'C) leaning the body in the opposite direction of the motion of the aircraft.']	['B']
3851.	SC	A state of temporary confusion resulting from misleading information being sent to the brain by various sensory organs is defined as	['A) spatial disorientation.', 'B) hyperventilation.', 'C) hypoxia.']	['A']
3852.	SC	Pilots are more subject to spatial disorientation if	['A) they ignore the sensations of muscles and inner ear.', 'B) body signals are used to interpret flight attitude.', 'C) eyes are moved often in the process of cross- checking the flight instruments.']	['B']
3853.	SC	If a pilot experiences spatial disorientation during flight in a restricted visibility condition, the best way to overcome the effect is to	['A) rely upon the aircraft instrument indications.', 'B) concentrate on yaw, pitch, and roll sensations.', 'C) consciously slow the breathing rate until symptoms clear and then resume normal breathing rate.']	['A']
3998.	SC	FAA When should pilots state their position on the airport when calling the tower for takeoff?	['A) When visibility is less than 1 mile.', 'B) When parallel runways are in use.', 'C) When departing from a runway intersection.']	['C']
3258.	SC	What is density altitude?	['A) The height above the standard datum plane.', 'B) The pressure altitude corrected for nonstandard temperature.', 'C) The altitude read directly from the altimeter.']	['B']
3259.	SC	What is pressure altitude?	['A) The indicated altitude corrected for position and installation error.', 'B) The altitude indicated when the barometric pressure scale is set to 29.92.', 'C) The indicated altitude corrected for nonstandard temperature and pressure.']	['B']
3260.	SC	Under what condition is indicated altitude the same as true altitude?	['A) If the altimeter has no mechanical error.', 'B) When at sea level under standard conditions.', 'C) When at 18,000 feet MSL with the altimeter set at 29.92.']	['B']
3289.	SC	If the outside air temperature (OAT) at a given altitude is warmer than standard, the density altitude is	['A) equal to pressure altitude.', 'B) lower than pressure altitude.', 'C) higher than pressure altitude.']	['C']
3291.	SC	What effect does high density altitude have on aircraft performance?	['A) It increases engine performance.', 'B) It reduces climb performance.', 'C) It increases takeoff performance.']	['B']
3300.	SC	What effect, if any, does high humidity have on aircraft performance?	['A) It increases performance.', 'B) It decreases performance.', 'C) It has no effect on performance.']	['B']
3388.	SC	Under which condition will pressure altitude be equal to true altitude?	['A) When the atmospheric pressure is 29.92 inches Hg.', 'B) When standard atmospheric conditions exist.', 'C) When indicated altitude is equal to the pressure altitude.']	['B']
3389.	SC	Under what condition is pressure altitude and density altitude the same value?	['A) At sea level, when the temperature is 0 °F.', 'B) When the altimeter has no installation error.', 'C) At standard temperature.']	['C']
3394.	SC	Which factor would tend to increase the density altitude at a given airport?	['A) An increase in barometric pressure.', 'B) An increase in ambient temperature.', 'C) A decrease in relative humidity.']	['B']
3XXX.	SC	A pilot and a two passengers landed on a east-west gravel strip with an elevation of 1,800 feet. The temperature is warmer than expected and after computing the density altitude it is determined the take-off distance over a 50 foot obstacle is 1,980 feet. The airplane is 75 pounds under gross weight. What would be the best choice of action?	['A) Taking off into the wind will give the extra climb-out time needed.', 'B) Try a takeoff without the passengers to make sure the climb is adequate.', 'C) Wait until the temperature decreases, and recalculate the take-off performance.']	['C']
3287.	SC	An airplane has been loaded in such a manner that the CG is located aft of the aft CG limit. One undesirable flight characteristic a pilot might experience with this airplane would be	['A) a longer takeoff run.', 'B) difficulty in recovering from a stalled condition.', 'C) stalling at higher-than-normal airspeed.']	['B']
3288.	SC	Loading an airplane to the most aft CG will cause the airplane to be	['A) less stable at all speeds.', 'B) less stable at slow speeds, but more stable at high speeds.', 'C) less stable at high speeds, but more stable at low speeds.']	['A']
3661.	SC	Which items are included in the empty weight of an aircraft?	['A) Unusable fuel and undrainable oil.', 'B) Only the airframe, power plant, and optional equipment.', 'C) Full fuel tanks and engine oil to capacity.']	['A']
3662.	SC	An aircraft is loaded 110 pounds over maximum certificated gross weight. If fuel (gasoline) is drained to bring the aircraft weight within limits, how much fuel should be drained?	['A) 15.7 Gallons.', 'B) 16.2 Gallons.', 'C) 18.4 Gallons.']	['C']
3663.	SC	If an aircraft is loaded 90 pounds over maximum certificated gross weight and fuel (gasoline) is drained to bring the aircraft within limits, how much fuel should be drained?	['A) 10 Gallons.', 'B) 12 Gallons.', 'C) 15 Gallons.']	['C']
3206.	SC	How will frost on the wings of an airplane affect takeoff performance?	['A) Frost will disrupt the smooth flow of air over the wing, adversely affecting its lifting capability.', 'B) Frost will change the camber of the wing, increasing its lifting capability.', 'C) Frost will cause the airplane to become airborne with a higher angle of attack, decreasing the stall speed.']	['A']
3381.	SC	Every physical process of weather is accompanied by, or is the result of, a	['A) movement of air.', 'B) pressure differential.', 'C) heat exchange.']	['C']
3382.	SC	What causes variations in altimeter settings between weather reporting points?	["A) Unequal heating of the Earth's surface.", "B) Variation of terrain elevation.", "C) Coriolis force."]	['A']
3383.	SC	A temperature inversion would most likely result in which weather condition?	['A) Clouds with extensive vertical development above an inversion aloft.', 'B) Good visibility in the lower levels of the atmosphere and poor visibility above an inversion aloft.', 'C) An increase in temperature as altitude is increased.']	['C']
3384.	SC	The most frequent type of ground or surface-based temperature inversion is that which is produced by	['A) terrestrial radiation on a clear, relatively still night.', 'B) warm air being lifted rapidly aloft in the vicinity of mountainous terrain.', 'C) the movement of colder air under warm air, or the movement of warm air over cold air.']	['A']
3385.	SC	Which weather conditions should be expected beneath a low-level temperature inversion layer when the relative humidity is high?	['A) Smooth air, poor visibility, fog, haze, or low clouds.', 'B) Light wind shear, poor visibility, haze, and light rain.', 'C) Turbulent air, poor visibility, fog, low stratus type clouds, and showery precipitation.']	['A']
3386.	SC	What are the standard temperature and pressure values for sea level?	['A) 15 °C and 29.92 inches Hg.', 'B) 59 °C and 1013.2 millibars.', 'C) 59 °F and 29.92 millibars.']	['A']
3395.	SC	The wind at 5,000 feet AGL is southwesterly while the surface wind is southerly. This difference in direction is primarily due to	['A) stronger pressure gradient at higher altitudes.', 'B) friction between the wind and the surface.', 'C) stronger Coriolis force at the surface.']	['B']
3397.	SC	What is meant by the term 'dewpoint'?	['A) The temperature at which condensation and evaporation are equal.', 'B) The temperature at which dew will always form.', 'C) The temperature to which air must be cooled to become saturated.']	['C']
3398.	SC	The amount of water vapor which air can hold depends on the	['A) dewpoint.', 'B) air temperature.', 'C) stability of the air.']	['B']
3399.	SC	Clouds, fog, or dew will always form when	['A) water vapor condenses.', 'B) water vapor is present.', 'C) relative humidity reaches 100 percent.']	['A']
3400.	SC	What are the processes by which moisture is added to unsaturated air?	['A) Evaporation and sublimation.', 'B) Heating and condensation.', 'C) Supersaturation and evaporation.']	['A']
3401.	SC	Which conditions result in the formation of frost?	['A) The temperature of the collecting surface is at or below freezing when small droplets of moisture fall on the surface.', 'B) The temperature of the collecting surface is at or below the dewpoint of the adjacent air and the dewpoint is below freezing.', 'C) The temperature of the surrounding air is at or below freezing when small drops of moisture fall on the collecting surface.']	['B']
3402.	SC	The presence of ice pellets at the surface is evidence that there	['A) are thunderstorms in the area.', 'B) has been cold frontal passage.', 'C) is a temperature inversion with freezing rain at a higher altitude.']	['C']
3403.	SC	What measurement can be used to determine the stability of the atmosphere?	['A) Atmospheric pressure.', 'B) Actual lapse rate.', 'C) Surface temperature.']	['B']
3404.	SC	What would decrease the stability of an air mass?	['A) Warming from below.', 'B) Cooling from below.', 'C) Decrease in water vapor.']	['A']
3405.	SC	What is a characteristic of stable air?	['A) Stratiform clouds.', 'B) Unlimited visibility.', 'C) Cumulus clouds.']	['A']
3406.	SC	Moist, stable air flowing upslope can be expected to	['A) produce stratus type clouds.', 'B) cause showers and thunderstorms.', 'C) develop convective turbulence.']	['A']
3407.	SC	If an unstable air mass is forced upward, what type clouds can be expected?	['A) Stratus clouds with little vertical development.', 'B) Stratus clouds with considerable associated turbulence.', 'C) Clouds with considerable vertical development and associated turbulence.']	['C']
3408.	SC	What feature is associated with a temperature inversion?	['A) A stable layer of air.', 'B) An unstable layer of air.', 'C) Chinook winds on mountain slopes.']	['A']
3409.	SC	What is the approximate base of the cumulus clouds if the surface air temperature at 1,000 feet MSL is 70 °F and the dewpoint is 48 °F?	['A) 4,000 feet MSL.', 'B) 5,000 feet MSL.', 'C) 6,000 feet MSL.']	['C']
3410.	SC	At approximately what altitude above the surface would the pilot expect the base of cumuliform clouds if the surface air temperature is 82 °F and the dewpoint is 38 °F	['A) 9,000 feet AGL.', 'B) 10,000 feet AGL.', 'C) 11,000 feet AGL.']	['B']
3412.	SC	What are characteristics of a moist, unstable air mass?	['A) Cumuliform clouds arid showery precipitation.', 'B) Poor visibility and smooth air.', 'C) Stratiform clouds and showery precipitation.']	['A']
3413.	SC	What are characteristics of unstable air?	['A) Turbulence and good surface visibility.', 'B) Turbulence and poor surface visibility.', 'C) Nimbostratus clouds and good surface visibility.']	['A']
3414.	SC	A stable air mass is most likely to have which characteristic?	['A) Showery precipitation.', 'B) Turbulent air.', 'C) Poor surface visibility.']	['C']
3415.	SC	The suffix 'nimbus,' used in naming clouds, means	['A) a cloud with extensive vertical development.', 'B) a rain cloud.', 'C) a middle cloud containing ice pellets.']	['B']
3416.	SC	Clouds are divided into four families according to their	['A) outward shape.', 'B) height range.', 'C) composition.']	['B']
3417.	SC	An almond or lens-shaped cloud which appears stationary, but which may contain winds of 50 knots or more, is referred to as	['A) an inactive frontal cloud.', 'B) a funnel cloud.', 'C) a lenticular cloud.']	['C']
3418.	SC	Crests of standing mountain waves may be marked by stationary, lens-shaped clouds known as	['A) mammatocumulus clouds.', 'B) standing lenticular clouds.', 'C) roll clouds.']	['B']
3419.	SC	What clouds have the greatest turbulence?	['A) Towering cumulus.', 'B) Cumulonimbus.', 'C) Nimbostratus.']	['B']
3420.	SC	What cloud types would indicate convective turbulence?	['A) Cirrus clouds.', 'B) Nimbostratus clouds.', 'C) Towering cumulus clouds.']	['C']
3421.	SC	The boundary between two different air masses is referred to as a	['A) frontolysis.', 'B) frontogenesis.', 'C) front.']	['C']
3422.	SC	One of the most easily recognized discontinuities across a front is	['A) a change in temperature.', 'B) an increase in cloud coverage.', 'C) an increase in relative humidity.']	['A']
3423.	SC	One weather phenomenon which will always occur when flying across a front is a change in the	['A) wind direction.', 'B) type of precipitation.', 'C) stability of the air mass.']	['A']
3424.	SC	Steady precipitation preceding a front is an indication of	['A) stratiform clouds with moderate turbulence.', 'B) cumuliform clouds with little or no turbulence.', 'C) stratiform clouds with little or no turbulence.']	['C']
3425.	SC	Possible mountain wave turbulence could be anticipated when winds of 40 knots or greater blow	['A) across a mountain ridge, and the air is stable.', 'B) down a mountain valley, and the air is unstable.', 'C) parallel to a mountain peak, and the air is stable.']	['A']
3426.	SC	Where does wind shear occur?	['A) Only at higher altitudes.', 'B) Only at lower altitudes.', 'C) At all altitudes, in all directions.']	['C']
3427.	SC	When may hazardous wind shear be expected?	['A) When stable air crosses a mountain barrier where it tends to flow in layers forming lenticular clouds.', 'B) In areas of low-level temperature inversion, frontal zones, and clear air turbulence.', 'C) Following frontal passage when stratocumulus clouds form indicating mechanical mixing.']	['B']
3428.	SC	A pilot can expect a wind-shear zone in a temperature inversion whenever the windspeed at 2,000 to 4,000 feet above the surface is at least	['A) 10 knots.', 'B) 15 knots.', 'C) 25 knots.']	['C']
3429.	SC	One in-flight condition necessary for structural icing to form is	['A) small temperature/dewpoint spread.', 'B) stratiform clouds.', 'C) visible moisture.']	['C']
3430.	SC	In which environment is aircraft structural ice most likely to have the highest accumulation rate?	['A) Cumulus clouds with below freezing temperatures.', 'B) Freezing drizzle.', 'C) Freezing rain.']	['C']
3431.	SC	Why is frost considered hazardous to flight?	['A) Frost changes the basic aerodynamic shape of the airfoils, thereby decreasing lift.', 'B) Frost slows the airflow over the airfoils, thereby increasing control effectiveness.', 'C) Frost spoils the smooth flow of air over the wings, thereby decreasing lifting capability.']	['C']
3432.	SC	How does frost affect the lifting surfaces of an airplane on takeoff?	['A) Frost may prevent the airplane from becoming airborne at normal takeoff speed.', 'B) Frost will change the camber of the wing, increasing lift during takeoff.', 'C) Frost may cause the airplane to become airborne with a lower angle of attack at a lower indicated airspeed.']	['A']
3433.	SC	The conditions necessary for the formation of cumulonimbus clouds are a lifting action and	['A) unstable air containing an excess of condensation nuclei.', 'B) unstable, moist air.', 'C) either stable or unstable air.']	['B']
