id	type	question	option	answer
4738.	SC	Under which conditions is hydroplaning most likely to occur?	['A) When rudder is used for directional control instead of allowing the nosewheel to contact the surface early in the landing roll on a wet runway.', 'B) During conditions of standing water, slush, high speed, and smooth runway texture.', 'C) During a landing on any wet runway when brake application is delayed until a wedge of water begins to build ahead of the tires.']	['B']
4740.	SC	When cleared to execute a published sidestep maneuver for a specific approach and landing on the parallel runway, at what point is the pilot expected to commence this maneuver?	['A) At the published minimum altitude for a circling approach.', 'B) As soon as possible after the runway or runway environment is in sight.', 'C) At the localizer MDA minimum and when the runway is in sight.']	['B']
4742.	SC	Which of these facilities may be substituted for an MM during a complete ILS lAP?	['A) Surveillance and precision radar.', 'B) Compass locator and precision radar.', 'C) A VOR/DME fix.']	['B']
4744.	SC	If all ILS components are operating and the required visual references are not established, the missed approach should be initiated upon	['A) arrival at the DH on the glide slope.', 'B) arrival at the middle marker.', 'C) exption of the time listed on the approach chart for missed approach.']	['A']
4749.	SC	When may a pilot make a straight-in landing, if using an lAP having only circling minimums?	['A) A straight-in landing may not be made, but the pilot may continue to the runway at MDA and then circle to land on the runway.', 'B) The pilot may land straight-in if the runway is the active runway and he has been cleared to land.', 'C) A straight-in landing may be made if the pilot has the runway in sight in sufficient time to make a normal approach for landing, and has been cleared to land.']	['C']
4753.	SC	Approximately what height is the glide slope centerline at the MM of a typical ILS?	['A) 100 feet.', 'B) 200 feet.', 'C) 300 feet.']	['B']
4754.	SC	If the RVR is not reported, what meteorological value should you substitute for 2,400 RVR?	['A) A ground visibility of 1/2 NM.', 'B) A slant range visibility of 2,400 feet for the final approach segment of the published approach procedure.', 'C) A ground visibility of 1/2 SM.']	['C']
4763.	SC	During an ILS to a runway equipped with MALSR, how would a pilot know if there was penetration of the Obstacle Identification Surface (OIS) area and what should the pilot know?	['A) There is a runway visual approach slope indicator (VASI) and all is clear.', 'B) The published visibility for the ILS is no lower than 3/4 SM and care should be taken to avoid any obstacles.', 'C) The approach chart has a visual descent point (VDP) published and all is clear.']	['B']
4764.	SC	Immediately after passing the final approach fix inbound during an ILS approach in IFR conditions, the glide slope warning flag appears. The pilot is	['A) permitted to continue the approach and descend to the DH.', 'B) permitted to continue the approach and descend to the localizer MDA.', 'C) required to immediately begin the prescribed missed approach procedure.']	['B']
4770.	SC	Which substitution is appropriate during an ILS approach?	['A) A VOR radial crossing the outer marker site may be substituted for the outer marker.', 'B) LOC minimums should be substituted for ILS minimums whenever the glide slope becomes inoperative.', 'C) DME, when located at the localizer antenna site, should be substituted for either the outer or middle marker.']	['B']
4771.	SC	Assume this clearance is received: “CLEARED FOR ILS RUNWAY 07 LEFT APPROACH, SIDE-STEP TO RUNWAY 07 RIGHT.” When would the pilot be expected to commence the side-step maneuver?	['A) As soon as possible after the runway environment is in sight.', 'B) Any time after becoming aligned with the final approach course of Runway 07 left, and after passing the final approach fix.', 'C) After reaching the circling minimums for Runway 07 right.']	['A']
4775.	SC	Which of the following indications would a pilot see while approaching to land on a runway served by a 2-bar VASI?	['A) If on the glidepath, the near bars will appear red, and the far bars will appear white.', 'B) If departing to the high side of the glidepath, the far bars will change from red to white.', 'C) If on the glidepath, both near bars and far bars will appear white.']	['B']
4776.	SC	The middle and far bars of a 3-bar VASI will	['A) both appear white to the pilot when on the upper glidepath.', 'B) constitute a 2-bar VASI for using the lower glidepath.', 'C) constitute a 2-bar VASI for using the upper glidepath.']	['C']
4778.	SC	When on the proper glidepath of a 2-bar VASI, the pilot will see the near bar as	['A) white and the far bar as red.', 'B) red and the far bar as white.', 'C) white and the far bar as white.']	['A']
4779.	SC	If an approach is being made to a runway that has an operating 3-bar VASI and all the VASI lights appear red as the airplane reaches the MDA, the pilot should	['A) start a climb to reach the proper glidepath.', 'B) continue at the same rate of descent if the runway is in sight.', 'C) level off momentarily to intercept the proper approach path.']	['C']
4781.	SC	Which approach and landing objective is assured when the pilot remains on the proper glidepath of the VASI?	['A) Continuation of course guidance after transition to VFR.', 'B) Safe obstruction clearance in the approach area.', 'C) Course guidance from the visual descent point to touchdown.']	['B']
4794.	SC	Which runway marking indicates a displaced threshold on an instrument runway?	['A) Arrows leading to the threshold mark.', 'B) Centerline dashes starting at the threshold.', 'C) Red chevron marks in the nonlanding portion of the runway.']	['A']
4795.	SC	Which type of runway lighting consists of a pair of synchronized flashing lights, one on each side of the runway threshold?	['A) RAIL.', 'B) HIRL.', 'C) REIL.']	['C']
4796.	SC	The primary purpose of runway end identifier lights, installed at many airfields, is to provide	['A) rapid identification of the approach end of the runway during reduced visibility.', 'B) a warning of the final 3,000 feet of runway remaining as viewed from the takeoff or approach position.', 'C) rapid identification of the primary runway during reduced visibility.']	['A']
4799-1.	SC	While on a GPS approach, you receive a RAIM annunciation about the status of RAIM reliability. You	['A) execute an immediate missed approach regardless of where you are on the approach path.', 'B) execute an immediate missed approach only if you are past the FAWP.', 'C) continue the approach since you have up to 5 minutes of GPS accuracy to complete the approach after you receive the annunciation.']	['A']
4822.	SC	During a “no-gyro” approach and prior to being handed off to the final approach controller, the pilot should make all turns	['A) one-half standard rate unless otherwise advised.', 'B) any rate not exceeding a $30^{\\circ}$ bank.', 'C) standard rate unless otherwise advised.']	['C']
4823.	SC	After being handed off to the final approach controller during a “no-gyro” surveillance or precision approach, the pilot should make all turns	['A) one-half standard rate.', 'B) based upon the groundspeed of the aircraft.', 'C) standard rate.']	['A']
4069.	SC	What is a waypoint when used for an IFR flight?	['A) A predetermined geographical position used for an RNAV route or an RNAV instrument approach.', 'B) A reporting point defined by the intersection of two VOR radials.', 'C) A location on a victor airway which can only be identified by VOR and DME signals.']	['A']
4284.	SC	How can a pilot determine if a Global Positioning System (GPS) installed in an aircraft is approved for IFR enroute and IFR approaches?	['A) Flight manual supplement.', 'B) GPS operator’s manual.', 'C) Aircraft owner’s handbook.']	['A']
4397.	SC	Which distance is displayed by the DME indicator?	['A) Slant range distance in NM.', 'B) Slant range distance in SM.', 'C) Line-of-sight direct distance from aircraft to VORTAC in SM.']	['A']
4399.	SC	Where does the DME indicator have the greatest error between ground distance to the VORTAC and displayed distance?	['A) High altitudes far from the VORTAC.', 'B) High altitudes close to the VORTAC.', 'C) Low altitudes far from the VORTAC.']	['B']
4410.	SC	What indication should a pilot receive when a VOR station is undergoing maintenance and may be considered unreliable?	['A) No coded identification, but possible navigation indications.', 'B) Coded identification, but no navigation indications.', 'C) A voice recording on the VOR frequency announcing that the VOR is out of service for maintenance.']	['A']
4411.	SC	A particular VOR station is undergoing routine maintenance. This is evidenced by	['A) removal of the navigational feature.', 'B) broadcasting a maintenance alert signal on the voice channel.', 'C) removal of the identification feature.']	['C']
4412.	SC	What is the meaning of a single coded identification received only once approximately every 30 seconds from a VORTAC?	['A) The VOR and DME components are operative.', 'B) VOR and DME components are both operative, but voice identification is out of service.', 'C) The DME component is operative and the VOR component is inoperative.']	['C']
4413.	SC	Which DME indication should you receive when you are directly over a VORTAC site at approximately 6,000 feet AGL?	['A) 0.', 'B) 1.', 'C) 1.3.']	['B']
4472.	SC	As a rule of thumb, to minimize DME slant range error, how far from the facility should you be to consider the reading as accurate?	['A) Two miles or more for each 1,000 feet of altitude above the facility.', 'B) One or more miles for each 1,000 feet of altitude above the facility.', 'C) No specific distance is specified since the reception is line-of-sight.']	['B']
4548.	SC	What angular deviation from a VOR course centerline is represented by a full-scale deflection of the CDI?	['A) 4°.', 'B) 5°.', 'C) 10°.']	['C']
4549.	SC	When using VOR for navigation, which of the following should be considered as station passage?	['A) The first movement of the CDI as the airplane enters the zone of confusion.', 'B) The moment the TO-FROM indicator becomes blank.', 'C) The first positive, complete reversal of the TO-FROM indicator.']	['C']
4550.	SC	Which of the following should be considered as station passage when using VOR?	['A) The first flickering of the TO-FROM indicator and CDI as the station is approached.', 'B) The first full-scale deflection of the CDI.', 'C) The first complete reversal of the TO-FROM indicator.']	['C']
4551.	SC	When checking the sensitivity of a VOR receiver, the number of degrees in course change as the OBS is rotated to move the CDI from center to the last dot on either side should be between	['A) 5° and 6°.', 'B) 8° and 10°.', 'C) 10° and 12°.']	['C']
4552.	SC	A VOR receiver with normal five-dot course sensitivity shows a three-dot deflection at 30 NM from the station. The aircraft would be displaced approximately how far from the course centerline?	['A) 2 NM.', 'B) 3 NM.', 'C) 5 NM.']	['B']
4553.	SC	An aircraft which is located 30 miles from a VOR station and shows a ½ scale deflection on theCDI would be how far from the selected course centerline?	['A) 1 ½ miles.', 'B) 2 ½ miles.', 'C) 3 ½ miles.']	['B']
4554.	SC	What angular deviation from a VOR course centerline is represented by a $\%$ scale deflection of the CDI?	['A) 2°.', 'B) 4°.', 'C) 5°.']	['C']
4556.	SC	After passing a VORTAC, the CDI shows ½ scale deflection to the right. What is indicated if the deflection remains constant for a period of time?	['A) The airplane is getting closer to the radial.', 'B) The OBS is erroneously set on the reciprocal heading.', 'C) The airplane is flying away from the radial.']	['C']
4947.	SC	Hand-held GPS systems, and GPS systems certified for	['A) the principal reference to determine en route waypoints.', 'B) an aid to situational awareness.', 'C) the primary source of navigation.']	['B']
4948.	SC	During IFR en route and terminal operations using an approved GPS system for navigation, ground based navigational facilities	['A) are only required during the approach portion of the flight.', 'B) must be operational along the entire route.', 'C) must be operational only if RAIM predicts an outage.']	['B']
4962.	SC	During IFR operation using an approved TSO-C129 or TSO-C196 GPS system for navigation,A) no other navigation system is required. B) active monitoring of an alternate navigation system Is always required. C) the aircraft must have an approved and operational alternate navigation system appropriate for the route. 4663. B When a VOR/DME is collocated under frequency pairings and the VOR portion is inoperative, the DME identifier will repeat at an interval of;	['A) 20 second intervals at 1020 Hz.', 'B) 30 second intervals at 1350 Hz.', 'C) 60 second intervals at 1350 Hz.']	['C']
4664.	SC	When installed with the ILS and specified in the approach procedures, DME may be used;	['A) in lieu of the OM.', 'B) in lieu of visibility requirements.', 'C) to determine distance from TDZ.']	['A']
4666.	SC	Full scale deflection of a CDI occurs when the course deviation bar or needle;	['A) deflects from left side of the scale to right side of the scale.', 'B) deflects from the center of the scale to either far side of the scale.', 'C) deflects from half scale left to half scale right.']	['B']
4669.	SC	How does a pilot determine if DME is available on an ILS/ LOC?	['A) lAP indicate DME\\TACAN channel in LOC frequency box.', 'B) LOC\\DME are indicated on en route low altitude frequency box.', 'C) LOC\\DME frequencies available in the Airman’s Information Manual.']	['A']
4729.	SC	Which range facility associated with the ILS is identified by the last two letters of the localizer identification group?	['A) Inner marker.', 'B) Outer marker.', 'C) Middle compass locator.']	['C']
4799.	SC	If Receiver Autonomous integrity Monitoring (RAI M) is not available when setting up a GPS approach, the pilot should	['A) use another type of navigation system other than a GPS approach.', 'B) continue to the MAP and hold until the satellites are recaptured.', 'C) continue the approach, expecting to recapture the satellites before reaching the FAF.']	['A']
4799-2.	SC	As part of your GPS preflight planning, RAIM prediction should be verified. This means that	['A) RAIM availability is assured for your entire route of flight including the GPS approach at your destination.', 'B) RAIM is predicted to be available for your entire route of flight including the GPS approach at your destination.', 'C) if RAIM is predicted to be available, you must still have ILS capability to use a GPS approach.']	['B']
4801.	SC	When using GPS for navigation and instrument approaches, any required alternate airport must have	['A) authorization to fly approaches under IFR using GPS avionics systems.', 'B) a GPS approach that is anticipated to be operational and available at the ETA.', 'C) an approved operational instrument approach procedure other than GPS.']	['C']
4684.	SC	What are the primary benefits of satellite based area navigation (RNAV)?	['A) Provides optimal routing and altitudes.', 'B) Radio tuning and controller communication is minimized.', 'C) Standard terminal arrival routes and departure procedures are not required.']	['A']
4703.	SC	What is the difference between a Localizer-Type Directional Aid (LD A) and the ILS localizer?	['A) The LDA is not aligned with the runway.', 'B) The LDA uses a course width of 6° or 12°, while an ILS uses only 5°.', 'C) The LDA signal is generated from a VOR-type facility and has no glide slope.']	['A']
4704.	SC	How wide is an SDF course?	['A) Either 3° or 6°', 'B) Either 6° or 12°.', 'C) Varies from 5° to 10°.']	['B']
4705.	SC	What are the main differences between the SDF and the localizer of an ILS?	['A) The useable off-course indications are limited to 35° for the localizer and up to 90° for the SDF.', 'B) The SDF course may not be aligned with the runway and the course may be wider.', 'C) The course width for the localizer will always be 5° while the SDF course will be between 6° and 12°']	['B']
4949.	SC	"On a WAAS-capable GPS approach, what is the significance of ""LNAV+V"" being displayed?"	['A) Advisory vertical guidance is provided to the pilot that must be used in lieu of published step-down fixes on the instrument approach.', 'B) Advisory vertical guidance is provided as an aid to the pilot during the descent to the runway.', 'C) Approved vertical guidance to descend to the decision height is provided to the pilot.']	['B']
4267.	SC	What CAS must be used to maintain the filed TAS of 155 knots at 8,000 feet if the outside air temperature is -.5 °C?	['A) 134 KCAS.', 'B) 139 KCAS.', 'C) 142 KCAS.']	['B']
4278.	SC	What CAS must be used to maintain the filed TAS of 180 knots at 8,000 feet if the outside air temperature is +8 °C?	['A) 154 KCAS.', 'B) 157 KCAS.', 'C) 163 KCAS.']	['B']
4289.	SC	What CAS must be used to maintain the filed TAS of 156 knots at 11,000 feet if the outside air temperature is +05 °C?	['A) 129 KCAS.', 'B) 133 KCAS.', 'C) 139 KCAS.']	['A']
4301.	SC	What CAS must be used to maintain the filed TAS of 120 knots at 12,000 feet if the outside air temperature is +5 °C?	['A) 147 KCAS.', 'B) 150 KCAS.', 'C) 154 KCAS.']	['A']
4313.	SC	What CAS must be used to maintain the filed TAS of 158 knots at 8,000 feet if the outside air temperature is 0 degrees C?	['A) 136 KCAS.', 'B) 140 KCAS.', 'C) 147 KCAS.']	['B']
4345.	SC	What CAS should be used to maintain the filed TAS of 128 knots at 5,000 feet if the outside air temperature is +05 °C?	['A) 119 KCAS.', 'B) 124 KCAS.', 'C) 126 KCAS.']	['A']
4056.	SC	You check the flight instruments while taxiing and find that the vertical speed indicator (VSI) indicates a descent of 100 feet per minute. In this case, you;	['A) must return to the parking area and have the instrument corrected by an authorized instrument repairman.', 'B) may take off and use 100 feet descent as the zero indication.', 'C) may not take off until the instrument is corrected by either the pilot or a mechanic.']	['B']
4089.	SC	Under what condition is pressure altitude and density altitude the same value?	['A) At standard temperature.', 'B) When the altimeter setting is 29.92” Hg.', 'C) When indicated, and pressure altitudes are the same value on the altimeter.']	['A']
4090.	SC	Under which condition will pressure altitude be equal to true altitude?	['A) When the atmospheric pressure is 29.92” Hg.', 'B) When standard atmospheric conditions exist.', 'C) When indicated altitude is equal to the pressure altitude.']	['B']
4091.	SC	Which condition would cause the altimeter to indicate a lower altitude than actually flown (true altitude)?	['A) Air temperature lower than standard.', 'B) Atmospheric pressure lower than standard.', 'C) Air temperature warmer than standard.']	['C']
4093.	SC	When an altimeter is changed from 30.11” Hg to 29.96” Hg, in which direction will the indicated altitude change and by what value?	['A) Altimeter will indicate 15 feet lower.', 'B) Altimeter will indicate 150 feet lower.', 'C) Altimeter will indicate 150 feet higher.']	['B']
4109.	SC	Under what condition will true altitude be lower than indicated altitude with an altimeter setting of 29.92” Hg?	['A) In warmer than standard air temperature.', 'B) In colder than standard air temperature.', 'C) When density altitude is higher than indicated altitude.']	['B']
4110.	SC	Which of the following defines the type of altitude used when maintaining FL 210?	['A) Indicated.', 'B) Pressure.', 'C) Calibrated.']	['B']
4111.	SC	Altimeter setting is the value to which the scale of the pressure altimeter is set so the altimeter indicates	['A) true altitude at field elevation.', 'B) pressure altitude at field elevation.', 'C) pressure altitude at sea level.']	['A']
4444.	SC	What is the procedure for setting the altimeter when assigned an IFR altitude of 18,000 feet or higher on a direct flight off airways?	['A) Set the altimeter to 29.92” Hg before takeoff.', 'B) Set the altimeter to the current • altimeter setting until reaching the assigned altitude, then set to 29.92” Hg.', 'C) Set the altimeter to the current reported setting for climbout and 29.92” Hg upon reaching 18,000 feet.']	['C']
4445.	SC	En route at FL 290, the altimeter is set correctly, but not reset to the local altimeter setting of 30.57” Hg during descent. If the field elevation is 650 feet and the altimeter is functioning properly, what is the approximate indication upon landing?	['A) 715 feet.', 'B) 1,300 feet.', 'C) Sea level.']	['C']
4446.	SC	While you are flying at FL 250, you hear ATC give an altimeter setting of 28.92” Hg in your area. At what pressure altitude are you flying?	['A) 24,000 feet.', 'B) 25,000 feet.', 'C) 26,000 feet.']	['B']
4477.	SC	How can you obtain the pressure altitude on flights below 18,000 feet?	['A) Set your altimeter to 29.92” Hg.', 'B) Use your computer to change the indicated altitude to pressure altitude.', 'C) Contact an FSS and ask for the pressure altitude.']	['A']
4478.	SC	How can you determine the pressure altitude at an airport without a tower of FSS?	['A) Set the altimeter to 29.92” Hg and read the altitude indicated.', 'B) Set the altimeter to the current altimeter setting of a station within 100 miles and correct this indicated altitude with local temperature.', 'C) Use your computer and correct the field elevation for temperature.']	['A']
4479.	SC	Which altitude is indicated when the altimeter is set to 29.92” Hg?	['A) Density.', 'B) Pressure.', 'C) Standard.']	['B']
4480.	SC	If you are departing from an airport where you cannot obtain an altimeter setting, you should set your altimeter;	['A) on 29.92” Hg.', 'B) on the current airport barometric pressure, if known.', 'C) to the airport elevation.']	['C']
4481.	SC	En route at FL 290, your altimeter is set correctly, but you fail to reset it to the local altimeter setting of 30.26” Hg during descent. If the field elevation is 134 feet and your altimeter is functioning properly, what will it indicate after landing?	['A) 100 feet MSL.', 'B) 474 feet MSL.', 'C) 206 feet below MSL.']	['C']
4482.	SC	How does a pilot normally obtain the current altimeter setting during an IFR flight in Class E airspace below 18,000 feet?	['A) The pilot should contact ARTCC at least every 100 NM and request the altimeter setting.', 'B) FSS’s along the route broadcast the weather information at 15 minutes past the hour.', 'C) ATC periodically advises the pilot of the proper altimeter setting.']	['C']
4720.	SC	When passing through an abrupt wind shear which involves a shift from a tailwind to a headwind, what power management would normally be required to maintain a constant indicated airspeed and ILS glide slope?	['A) Higher than normal power initially, followed by a further increase as the wind shear is encountered, then a decrease.', 'B) Lower than normal power initially, followed by a further decrease as the wind shear is encountered, then an increase.', 'C) Higher than normal power initially, followed by a decrease as the shear is encountered, then an increase.']	['B']
4721.	SC	What effect will a change in wind direction have upon maintaining a 3° glide slope at a constant true airspeed?	['A) When groundspeed decreases, rate of descent must increase.', 'B) When groundspeed increases, rate of descent must increase.', 'C) Rate of descent must be constant to remain on the glide slope.']	['B']
4727.	SC	While flying a 3° glide slope, a constant tailwind shears to a calm wind. Which conditions should the pilot expect?	['A) Airspeed and pitch attitude decrease and there is a tendency to go below glide slope.', 'B) Airspeed and pitch attitude increase and there is a tendency to go below glide slope.', 'C) Airspeed and pitch attitude increase and there is a tendency to go above glide slope.']	['C']
4739.	SC	Thrust is managed to maintain lAS, and glide slope is being flown. What characteristics should be observed when a headwind shears to be a constant tailwind?	['A) PITCH ATTITUDE: Increases; REQUIRED THRUST: Increased, then reduced; VERTICAL SPEED: Increases; lAS: Increases, then decreases to approach speed.', 'B) PITCH ATTITUDE: Decreases; REQUIRED THRUST: Increased, then reduced; VERTICAL SPEED: Increases; lAS: Decreases, then increases to approach speed.', 'C) PITCH ATTITUDE: Increases; REQUIRED THRUST: Reduced, then increased; VERTICAL SPEED: Decreases; lAS: Decreases, then increases to approach speed.']	['B']
4755.	SC	While flying a 3° glide slope, a headwind shears to a tailwind. Which conditions should the pilot expect on the glide slope?	['A) Airspeed and pitch attitude decrease and there is a tendency to go below glide slope.', 'B) Airspeed and pitch attitude increase and there is a tendency to go above glide slope.', 'C) Airspeed and pitch attitude decrease and there is a tendency to remain on the glide slope.']	['A']
4756.	SC	The glide slope and localizer are centered, but the airspeed is too fast. Which should be adjusted initially?	['A) Pitch and power.', 'B) Power only.', 'C) Pitch only.']	['B']
4820.	SC	As a rule of thumb, altitude corrections of less than 100 feet should be corrected by using a	['A) full bar width on the attitude indicator.', 'B) half bar width on the attitude indicator.', 'C) two bar width on the attitude indicator.']	['B']
4821.	SC	If both the ram air input and drain hole of the pitot system are blocked, what airspeed indication can be expected?	['A) No variation of indicated airspeed in level flight even if large power changes are made.', 'B) Decrease of indicated airspeed during a climb.', 'C) Constant indicated airspeed during a descent.']	['A']
4830.	SC	If both the ram air input and the drain hole of the pitot system are blocked, what reaction should you observe on the airspeed indicator when power is applied and a climb is initiated out of severe icing conditions?	['A) The indicated airspeed would show . a continuous deceleration while climbing.', 'B) The airspeed would drop to, and remain at, zero.', 'C) No change until an actual climb rate is established, then indicated airspeed will increase.']	['C']
4831.	SC	What indication should be observed on a turn coordinator during a left turn while taxiing?	['A) The miniature aircraft will show a turn to the left and the ball remains centered.', 'B) The miniature aircraft will show a turn to the left and the ball moves to the right.', 'C) Both the miniature aircraft and the ball will remain centered.']	['B']
4832.	SC	The gyroscopic heading indicator is inoperative. What is the primary bank instrument in unaccelerated straight- and-level flight?	['A) Magnetic compass.', 'B) Attitude indicator.', 'C) Miniature aircraft of turn coordinator.']	['A']
4833.	SC	When airspeed is decreased in a turn, what must be done to maintain level flight?	['A) Decrease the angle of bank and/or increase the angle of attack.', 'B) Increase the angle of bank and/or decrease the angle of attack.', 'C) Increase the angle of attack.']	['A']
4834.	SC	On the taxi check, the magnetic compass should	['A) swing opposite to the direction of turn when turning from north.', 'B) exhibit the same number of degrees of dip as the latitude.', 'C) swing freely and indicate known headings.']	['C']
4835.	SC	Which condition during taxi is an indication that an attitude indicator is unreliable?	['A) The horizon bar tilts more than 5° while making taxi turns.', 'B) The horizon bar vibrates during warmup.', 'C) The horizon bar does not align itself with the miniature airplane after warmup.']	['A']
4836.	SC	What instruments are considered supporting bank instruments during a straight, stabilized climb at a constant rate?	['A) Attitude indicator and turn coordinator.', 'B) Heading indicator and attitude indicator.', 'C) Heading indicator and turn coordinator.']	['A']
4837.	SC	What instruments are primary for pitch, bank, and power, respectively, when transitioning into a constant airspeed climb from straight-and-level flight?	['A) Attitude indicator, heading indicator, and manifold pressure gauge or tachometer.', 'B) Attitude indicator for both pitch and bank; airspeed indicator for power.', 'C) Vertical speed, attitude indicator, and manifold pressure or tachometer.']	['A']
4838.	SC	What is the primary bank instrument once a standard rate turn is established?	['A) Attitude indicator.', 'B) Turn coordinator.', 'C) Heading indicator.']	['B']
4839.	SC	What does the miniature aircraft of the turn coordinator directly display?	['A) Rate of roll and rate of turn.', 'B) Angle of bank and rate of turn.', 'C) Angle of bank.']	['A']
4842.	SC	What pre-takeoff check should be made of the attitude indicator in preparation for an IFR flight?	['A) The horizon bar does not vibrate during warmup', 'B) The miniature airplane should erect and become stable within 5 minutes.', 'C) The horizon bar should erect and become stable within 5 minutes.']	['C']
4870.	SC	What force causes an airplane to turn?	['A) Rudder pressure or force around the vertical axis.', 'B) Vertical lift component.', 'C) Horizontal lift component.']	['C']
4843.	SC	The rate of turn at any airspeed is dependent upon	['A) the horizontal lift component.', 'B) the vertical lift component.', 'C) centrifugal force.']	['A']
4844.	SC	During a skidding turn to the right, what is the relationship between the component of lift, centrifugal force, and load factor?	['A) Centrifugal force is less than horizontal lift and the load factor is increased.', 'B) Centrifugal force is greater than horizontal lift and the load factor is increased.', 'C) Centrifugal force and horizontal lift are equal and the load factor is decreased.']	['B']
4845.	SC	As power is increased to enter a 500 feet per minute rate of climb in straight flight, which instruments are primary for pitch, bank, and power respectively?	['A) Attitude, indicator, heading indicator, and manifold pressure gauge or tachometer.', 'B) VSI, attitude indicator, and airspeed indicator.', 'C) Airspeed indicator, attitude indicator, and manifold pressure gauge or tachometer.']	['A']
4848.	SC	What is the primary pitch instrument during a stabilized climbing left turn at cruise climb airspeed?	['A) Attitude indicator.', 'B) VSI.', 'C) Airspeed indicator.']	['C']
4850.	SC	What is the primary pitch instrument when establishing a constant altitude standard rate turn?	['A) Altimeter.', 'B) VSI.', 'C) Airspeed indicator.']	['A']
4851.	SC	What is the initial primary bank instrument when establishing a level standard rate turn?	['A) Turn coordinator.', 'B) Heading indicator.', 'C) Attitude indicator.']	['C']
4856.	SC	What indication is presented by the miniature aircraft of the turn coordinator?	['A) Indirect indication of the bank attitude.', 'B) Direct indication of the bank attitude and the quality of the turn.', 'C) Quality of the turn.']	['A']
4857.	SC	During normal operation of a vacuum-driven attitude indicator, what attitude indication should you see when rolling out from a 180° skidding turn to straight-and-level coordinated flight?	['A) A straight-and-level coordinated flight indication.', 'B) A nose-high indication relative to level flight.', 'C) The miniature aircraft shows a turn in the direction opposite the skid.']	['C']
4858.	SC	What is the primary bank instrument while transitioning from straight-and-level flight to a standard rate turn to the left?	['A) Attitude indicator.', 'B) Heading indicator.', 'C) Turn coordinator (miniature aircraft).']	['A']
4860.	SC	During normal coordinated turns, what error due to precession should you observe when rolling out to straight-and-level flight from a 180° steep turn to the right?	['A) A straight-and-level coordinated flight indication.', 'B) The miniature aircraft would show a slight turn indication to the left.', 'C) The miniature aircraft would show a slight descent and wings-level attitude.']	['B']
4863.	SC	As power is reduced to change airspeed from high to low cruise in level flight, which instruments are primary for pitch, bank, and power, respectively?	['A) Attitude indicator, heading indicator, and manifold pressure gauge or tachometer.', 'B) Altimeter, attitude indicator, and airspeed indicator.', 'C) Altimeter, heading indicator, and manifold pressure gauge or tachometer.']	['C']
4864.	SC	What information does a Mach meter present?	['A) The ratio of aircraft true airspeed to the speed of sound.', 'B) The ratio of aircraft indicated airspeed to the speed of sound.', 'C) The ratio of aircraft equivalent airspeed, corrected for installation error, to the speed of sound.']	['A']
4865.	SC	Which instrument provides the most pertinent information (primary) for bank control in straight-and-level flight?	['A) Turn-and-slip indicator.', 'B) Attitude indicator.', 'C) Heading indicator.']	['C']
4866.	SC	Which instruments are considered primary and supporting for bank, respectively, when establishing a level standard rate turn?	['A) Turn coordinator and attitude indicator.', 'B) Attitude indicator and turn coordinator.', 'C) Turn coordinator and heading indicator.']	['B']
4867.	SC	While recovering from an unusual flight attitude without the aid of the attitude indicator, approximate level pitch attitude is reached when the	['A) airspeed and altimeter stop their movement and the VSI reverses its trend.', 'B) airspeed arrives at cruising speed, the altimeter reverses its trend, and the vertical speed stops its movement.', 'C) altimeter and vertical speed reverse their trend and the airspeed stops its movement.']	['A']
4868.	SC	What is the relationship between centrifugal force and the horizontal lift component in a coordinated turn?	['A) Horizontal lift exceeds centrifugal force.', 'B) Horizontal lift and centrifugal force are equal.', 'C) Centrifugal force exceeds horizontal lift.']	['B']
4869.	SC	Which instruments, in addition to the attitude indicator, are pitch instruments?	['A) Altimeter and airspeed only.', 'B) Altimeter and VSI only.', 'C) Altimeter, airspeed indicator, and vertical speed indicator.']	['C']
4871.	SC	Which instrument provides the most pertinent information (primary) for pitch control in straight-and-level flight?	['A) Attitude indicator.', 'B) Airspeed indicator.', 'C) Altimeter.']	['C']
4872.	SC	Which instruments are considered to be supporting instruments for pitch during change of airspeed in a level turn?	['A) Airspeed indicator and VSI.', 'B) Altimeter and attitude indicator.', 'C) Attitude indicator and VSI.']	['C']
4873.	SC	If an airplane is in an unusual flight attitude and the attitude indicator has exceeded its limits, which instruments should be relied on to determine pitch attitude before starting recovery?	['A) Turn indicator and VSI.', 'B) Airspeed and altimeter.', 'C) VSI arid airspeed to detect approaching VSI or VMO.']	['B']
4874.	SC	Which instrument is considered primary for power as the airspeed reaches the desired value during change of airspeed in a level turn?	['A) Airspeed indicator.', 'B) Attitude indicator.', 'C) Altimeter.']	['A']
4876.	SC	Which instruments should be used to make a pitch correction when you have deviated from your assigned altitude?	['A) Altimeter and VSI.', 'B) Manifold pressure gauge and VSI.', 'C) Attitude indicator, altimeter, and VSI.']	['C']
4877.	SC	What should be the indication on the magnetic compass as you roll into a standard rate turn to the left from an east heading in the Northern Hemisphere?	['A) The compass will initially indicate a turn to the right.', 'B) The compass will remain on east for a short time, then gradually catch up to the magnetic heading of the aircraft.', 'C) The compass will indicate the approximate correct magnetic heading if the roll into the turn is smooth.']	['C']
4878.	SC	When airspeed is increased in a turn, what must be done to maintain a constant altitude?	['A) Decrease the angle of bank.', 'B) Increase the angle of bank and/or decrease the angle of attack.', 'C) Decrease the angle of attack.']	['B']
